Point	x_mm	y_mm	Ba_at	Zr_at	Y_at	Co_at	Fe_at	ASR	Temp_C
103	-12	34.5	0.43664908	0.22065841	0	0.34269249	0	2294619.2	265
104	-16	34.5	0.4337776	0.23844104	0	0.32778135	0	1270774.2	265
105	-20	34.5	0.42845565	0.25727251	0	0.31427184	0	708680.5	265
106	-24	34.5	0.41870368	0.27896309	0	0.30233324	0	133866.41	265
107	-28	34.5	0.41555005	0.29746607	0	0.28698388	0	171738.3	265
108	-32	34.5	0.41037995	0.31202403	0	0.277596	0	179510.61	265
109	-36	34.5	0.40925589	0.32553577	0	0.26520833	0	217963.7	265
110	-40	34.5	0.4083553	0.33704096	0	0.25460374	0	459646.41	265
111	0	38.25	0.45733154	0.1682297	0	0.37443876	0	548459.25	265
112	-4	38.25	0.45047256	0.17586493	0	0.3736625	0	181332.73	265
113	-8	38.25	0.44604895	0.19427425	0	0.35967681	0	1888411.4	265
114	-12	38.25	0.44412175	0.20861313	0	0.34726512	0	1538437.9	265
115	-16	38.25	0.43989408	0.22784185	0	0.33226407	0	1005623.8	265
116	-20	38.25	0.43339795	0.24713367	0	0.31946838	0	172913.27	265
117	-24	38.25	0.42348656	0.26844189	0	0.30807155	0	158483.92	265
118	-28	38.25	0.41772994	0.29042187	0	0.29184818	0	143064.98	265
119	-32	38.25	0.41484472	0.30458009	0	0.28057519	0	133156.41	265
120	-36	38.25	0.41120735	0.32172906	0	0.26706362	0	186202.2	265
121	-40	38.25	0.4103165	0.33367857	0	0.25600493	0	404982.72	265
122	0	42	0.46483776	0.16114052	0	0.37402171	0	330903.97	265
123	-4	42	0.45811191	0.16543868	0	0.37644941	0	275486.25	265
124	-8	42	0.4521299	0.18426131	0	0.36360878	0	177437.16	265
125	-12	42	0.45159441	0.19656783	0	0.35183775	0	109054.11	265
126	-16	42	0.44601053	0.21724269	0	0.33674678	0	101881.85	265
127	-20	42	0.43834022	0.23699483	0	0.32466492	0	128563.4	265
128	-24	42	0.42826948	0.25792065	0	0.31380987	0	131902.91	265
129	-28	42	0.41990981	0.28337768	0	0.29671252	0	153246.89	265
130	-32	42	0.41930947	0.29713613	0	0.2835544	0	244133.17	265
131	-36	42	0.41315877	0.31792235	0	0.26891887	0	137259.33	265
132	-40	42	0.4122777	0.33031616	0	0.25740615	0	207784.94	265
